[2019-07-20 00:06:46] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5Ninbj6lI7wXJMKVuorPPoo&mid=&merchid=&authkey=MWQwY1BtV3dRbllmZmhaRHFtWjZBSHU0bmtiNzhyRllxcmg2d0lIWjNjVXJxcXVueEFNU3Y2U1pRRzNRNEY4S2ZqMWdPa29XaVlodEdZenNxMVRNc2YxdUpzWlJZVE95bkEvVEszNXpkS25Ma0E%3D&timestamp=1563552405838 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 03:53:28] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=50&comefrom=wxapp&openid=sns_wa_oWJzS5Ax5EOdg881_pCQYRX1OP28&mid=&merchid=&authkey=&timestamp=1563566001179 yoxwechatbusinessModel::set_user:END
[2019-07-20 03:53:28] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5Ax5EOdg881_pCQYRX1OP28&mid=&merchid=&authkey=&timestamp=1563566000595 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 03:53:28] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5Ax5EOdg881_pCQYRX1OP28&mid=&merchid=&authkey=&timestamp=1563566000595 yoxwechatbusinessModel::set_user:END
[2019-07-20 03:53:28] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=50&comefrom=wxapp&openid=sns_wa_oWJzS5Ax5EOdg881_pCQYRX1OP28&mid=&merchid=&authkey=&timestamp=1563566001179 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 03:53:28] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=50&comefrom=wxapp&openid=sns_wa_oWJzS5Ax5EOdg881_pCQYRX1OP28&mid=&merchid=&authkey=&timestamp=1563566001179 yoxwechatbusinessModel::set_user:END
[2019-07-20 03:53:28] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=59&comefrom=wxapp&openid=sns_wa_oWJzS5Ax5EOdg881_pCQYRX1OP28&mid=&merchid=&authkey=&timestamp=1563566007747 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 03:53:28] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=59&comefrom=wxapp&openid=sns_wa_oWJzS5Ax5EOdg881_pCQYRX1OP28&mid=&merchid=&authkey=&timestamp=1563566007747 yoxwechatbusinessModel::set_user:END
[2019-07-20 03:53:29] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5Ax5EOdg881_pCQYRX1OP28&mid=&merchid=&authkey=&timestamp=1563566007725 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 03:53:29] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5Ax5EOdg881_pCQYRX1OP28&mid=&merchid=&authkey=&timestamp=1563566007725 yoxwechatbusinessModel::set_user:END
[2019-07-20 03:53:29] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5Ax5EOdg881_pCQYRX1OP28&mid=&merchid=&authkey=&timestamp=1563566007730 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 03:53:29] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5Ax5EOdg881_pCQYRX1OP28&mid=&merchid=&authkey=&timestamp=1563566007730 yoxwechatbusinessModel::set_user:END
[2019-07-20 03:53:29] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=59&comefrom=wxapp&openid=sns_wa_oWJzS5Ax5EOdg881_pCQYRX1OP28&mid=&merchid=&authkey=&timestamp=1563566009133 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 03:53:29] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=59&comefrom=wxapp&openid=sns_wa_oWJzS5Ax5EOdg881_pCQYRX1OP28&mid=&merchid=&authkey=&timestamp=1563566009133 yoxwechatbusinessModel::set_user:END
[2019-07-20 03:55:22] trace  /app/ewei_shopv2_api.php?i=2&r=cacheset&version=&comefrom=wxapp&openid=sns_wa_oWJzS5PMhTY45pxpgDpG6imWvMPw&mid=&merchid=&authkey=MzNiNVc1U2piOFltUTQrNlYwZVBoWFM5S01Ha0tQamJFVVNUaWFNWG1ibzNTQVc2T0NadGhjL3dHV2p2WTZIblB4aFkyY2g3ajZUWUd1dnd0ZHVXVXJ4bVJNaw%3D%3D&timestamp=1563566122214 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 03:55:22] trace  /app/ewei_shopv2_api.php?i=2&r=cacheset&version=&comefrom=wxapp&openid=sns_wa_oWJzS5PMhTY45pxpgDpG6imWvMPw&mid=&merchid=&authkey=MzNiNVc1U2piOFltUTQrNlYwZVBoWFM5S01Ha0tQamJFVVNUaWFNWG1ibzNTQVc2T0NadGhjL3dHV2p2WTZIblB4aFkyY2g3ajZUWUd1dnd0ZHVXVXJ4bVJNaw%3D%3D&timestamp=1563566122214 yoxwechatbusinessModel::set_user:END
[2019-07-20 03:55:22] trace  /app/ewei_shopv2_api.php?i=2&r=cacheset&version=&comefrom=wxapp&openid=sns_wa_oWJzS5PMhTY45pxpgDpG6imWvMPw&mid=&merchid=&authkey=ZTM4OGx4MkJmcjQzMGxsd3VDQ1l0Wk1xdGZNVGdERDVPbWNXNzl6ckxvT1dnT1JLZ0lSbzJyOExZUHpvU1I0SUR2WGZXdUc3OHU4eForZXFoR0x6THNGT3pjSQ%3D%3D&timestamp=1563566122365 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 03:55:22] trace  /app/ewei_shopv2_api.php?i=2&r=cacheset&version=&comefrom=wxapp&openid=sns_wa_oWJzS5PMhTY45pxpgDpG6imWvMPw&mid=&merchid=&authkey=ZTM4OGx4MkJmcjQzMGxsd3VDQ1l0Wk1xdGZNVGdERDVPbWNXNzl6ckxvT1dnT1JLZ0lSbzJyOExZUHpvU1I0SUR2WGZXdUc3OHU4eForZXFoR0x6THNGT3pjSQ%3D%3D&timestamp=1563566122365 yoxwechatbusinessModel::set_user:END
[2019-07-20 03:59:10] trace  /app/ewei_shopv2_api.php?i=2&r=cacheset&version=&comefrom=wxapp&openid=sns_wa_oWJzS5GCjsabjkrolohoCqjBYZXQ&authkey=ODRiNHZjQzlFenE4WG56TXgvV3J5YmxSOXZrSDk1SWNMc080T3hUb1ZOaXBxNXY2NjJOYjgxOVpnb2JpN3JXSGtoVTEwekJoU2cwbXBqYU4yRkZ1dWJPcTl2aw%3D%3D&timestamp=1563566350368 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 03:59:10] trace  /app/ewei_shopv2_api.php?i=2&r=cacheset&version=&comefrom=wxapp&openid=sns_wa_oWJzS5GCjsabjkrolohoCqjBYZXQ&authkey=ODRiNHZjQzlFenE4WG56TXgvV3J5YmxSOXZrSDk1SWNMc080T3hUb1ZOaXBxNXY2NjJOYjgxOVpnb2JpN3JXSGtoVTEwekJoU2cwbXBqYU4yRkZ1dWJPcTl2aw%3D%3D&timestamp=1563566350368 yoxwechatbusinessModel::set_user:END
[2019-07-20 03:59:10] trace  /app/ewei_shopv2_api.php?i=2&r=cacheset&version=&comefrom=wxapp&openid=sns_wa_oWJzS5GCjsabjkrolohoCqjBYZXQ&authkey=YzlmNzBFUGluRVRKTkNkbWZFRVZsUjI0c0tud0ZXTE5GVHFaeWNiUWpsUHN0cjA4YjlWdzkzMWdqOWNTVGM0S2tKWHJTb25zaS9scUllNTkvQU5GN3dHbm01SQ%3D%3D&timestamp=1563566350499 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 03:59:10] trace  /app/ewei_shopv2_api.php?i=2&r=cacheset&version=&comefrom=wxapp&openid=sns_wa_oWJzS5GCjsabjkrolohoCqjBYZXQ&authkey=YzlmNzBFUGluRVRKTkNkbWZFRVZsUjI0c0tud0ZXTE5GVHFaeWNiUWpsUHN0cjA4YjlWdzkzMWdqOWNTVGM0S2tKWHJTb25zaS9scUllNTkvQU5GN3dHbm01SQ%3D%3D&timestamp=1563566350499 yoxwechatbusinessModel::set_user:END
[2019-07-20 03:59:15] trace  /app/ewei_shopv2_api.php?i=2&r=yoxfriendscircle.friendscircle_list&isajax=1&page=1&comefrom=wxapp&openid=sns_wa_oWJzS5GCjsabjkrolohoCqjBYZXQ&mid=&merchid=&authkey=&timestamp=1563566355446 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 03:59:15] trace  /app/ewei_shopv2_api.php?i=2&r=yoxfriendscircle.friendscircle_list&isajax=1&page=1&comefrom=wxapp&openid=sns_wa_oWJzS5GCjsabjkrolohoCqjBYZXQ&mid=&merchid=&authkey=&timestamp=1563566355446 yoxwechatbusinessModel::set_user:END
[2019-07-20 03:59:22] trace  /app/ewei_shopv2_api.php?i=2&r=yoxdiy.template_list&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5GCjsabjkrolohoCqjBYZXQ&mid=&merchid=&authkey=&timestamp=1563566362668 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 03:59:22] trace  /app/ewei_shopv2_api.php?i=2&r=yoxdiy.template_list&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5GCjsabjkrolohoCqjBYZXQ&mid=&merchid=&authkey=&timestamp=1563566362668 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:07:53] trace  /app/ewei_shopv2_api.php?i=2&r=cacheset&version=&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&authkey=MzFhOWlIUHd6ayt1Sm5YWkdzVUVOQTVNUFBBbG9tUHMxUlJSK1o0OHFRcUpVcGVFVmx1dm85TUUvRkc4RHpDVWVmYmpuRGd3WmdEVGRlV3N6LzlGMSs3M1ovQQ%3D%3D&timestamp=1563566873682 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:07:53] trace  /app/ewei_shopv2_api.php?i=2&r=cacheset&version=&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&authkey=MzFhOWlIUHd6ayt1Sm5YWkdzVUVOQTVNUFBBbG9tUHMxUlJSK1o0OHFRcUpVcGVFVmx1dm85TUUvRkc4RHpDVWVmYmpuRGd3WmdEVGRlV3N6LzlGMSs3M1ovQQ%3D%3D&timestamp=1563566873682 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:07:54] trace  /app/ewei_shopv2_api.php?i=2&r=cacheset&version=&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&authkey=MGZlYzBEV3ZQeitrb0NBQXlRUFpMUjI4NlRpZkp2M1IwcVRkR1ZxbVdsaFVZTk5lMUFqQ0grczU5VGpKSWpBVjNNNDFvWVBMRER1TFRwZUhWK1VudWczNFJycw%3D%3D&timestamp=1563566873800 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:07:54] trace  /app/ewei_shopv2_api.php?i=2&r=cacheset&version=&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&authkey=MGZlYzBEV3ZQeitrb0NBQXlRUFpMUjI4NlRpZkp2M1IwcVRkR1ZxbVdsaFVZTk5lMUFqQ0grczU5VGpKSWpBVjNNNDFvWVBMRER1TFRwZUhWK1VudWczNFJycw%3D%3D&timestamp=1563566873800 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:07:57] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&authkey=&timestamp=1563566877045 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:07:57] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&authkey=&timestamp=1563566877045 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:07:57] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=34&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566877072 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:07:57] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=34&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566877072 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:07:57] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&authkey=&timestamp=1563566877053 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:07:57] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&authkey=&timestamp=1563566877053 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:07:57] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=34&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566877706 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:07:57] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=34&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566877706 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:08:01] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566881390 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:08:01] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566881390 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:08:01] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566881384 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:08:01] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566881384 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:08:01] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=45&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566881406 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:08:01] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=45&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566881406 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:08:02] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=45&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566882195 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:08:02] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=45&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566882195 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:08:05] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566885589 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:08:05] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566885589 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:08:05] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=46&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566885608 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:08:05] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=46&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566885608 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:08:06] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566885594 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:08:06] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566885594 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:08:06] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=46&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566886246 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:08:06] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=46&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566886246 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:08:09] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566889554 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:08:09] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566889554 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:08:09] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=47&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566889574 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:08:09] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=47&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566889574 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:08:10] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566889559 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:08:10] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566889559 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:08:10] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=47&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566890207 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:08:10] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=47&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566890207 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:08:12] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566892345 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:08:12] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566892345 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:08:12] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566892350 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:08:12] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566892350 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:08:13] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=28&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566892364 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:08:13] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=28&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566892364 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:08:13] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=28&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566893456 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:08:13] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=28&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566893456 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:08:17] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566896833 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:08:17] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566896833 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:08:17] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566896828 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:08:17] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566896828 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:08:17] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=29&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566896846 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:08:17] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=29&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566896846 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:08:17] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=29&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566897613 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:08:17] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=29&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566897613 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:08:19] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566899745 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:08:19] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566899745 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:08:20] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=30&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566899765 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:08:20] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=30&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566899765 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:08:20] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566899750 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:08:20] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566899750 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:08:20] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=30&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566900332 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:08:20] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=30&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566900332 yoxwechatbusinessModel::set_user:END
[2019-07-20 04:08:23] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566903730 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 04:08:23] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5PR-G68__dOG-R1zCqVTSiI&mid=&merchid=&authkey=&timestamp=1563566903730 yoxwechatbusinessModel::set_user:END
