[2019-06-18 00:37:15] trace  /app/ewei_shopv2_api.php?i=2&r=cacheset&version=&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=YzViOFhYWjJqOFdKMjkzRTczQTFXMFNGRXdoNkJsa0s4ZjhzcTZpaDl4eGZpSzMxYzZlcmI5YmhNYUNhVnpvR0xaZzd1RTU4&timestamp=1560789437375 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:39:55] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789593401 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:39:55] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789593382 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:39:55] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789593425 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:39:55] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789592964 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:39:55] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789593434 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:39:55] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789593444 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:39:55] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789594082 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:39:55] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789594101 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:39:55] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789594135 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:39:56] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789594144 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:39:56] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789594158 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:39:56] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789594559 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:39:57] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789594577 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:39:57] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789594603 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:39:57] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789594613 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:39:58] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789594622 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:39:58] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789595034 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:39:58] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789595053 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:39:58] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789595078 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:39:58] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789595087 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:39:59] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789595654 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:39:59] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789595095 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:39:59] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789595633 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:39:59] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789595698 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:39:59] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789595679 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:39:59] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789595689 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:39:59] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789596203 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:00] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789596258 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:00] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789596272 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:00] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789596224 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:00] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789596282 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:01] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789596671 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:01] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789596704 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:01] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789596742 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:01] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789596751 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:01] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789597171 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:01] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789596760 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:02] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789597191 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:02] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789597216 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:02] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789597225 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:02] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789597236 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:03] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789597716 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:03] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789597672 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:03] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789597726 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:03] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789597691 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:03] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789597734 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:03] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789598041 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:03] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789598074 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:04] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789598103 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:04] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789598113 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:05] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789598125 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:05] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789598712 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:05] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789598672 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:05] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789598650 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:05] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789598700 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:05] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789598725 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:05] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789600049 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:05] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789600038 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:05] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789599988 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:06] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789600060 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:05] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789600008 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:07] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789600970 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:07] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789600907 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:07] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789600959 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:07] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789600980 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:07] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789601657 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:07] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789600929 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:08] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789601702 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:08] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789601636 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:08] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789601686 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:08] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789601694 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:09] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789601987 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:09] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789602007 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:09] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789602037 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:09] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789602047 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:09] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789602848 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:09] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789602056 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:09] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789602800 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:09] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789602772 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:09] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789602839 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:09] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789602828 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:10] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789603663 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:12] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789603684 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:12] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789604797 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:12] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789603733 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:13] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789604740 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:13] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789603719 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:13] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789604762 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:13] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789604788 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:12] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789603709 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:13] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789605498 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:13] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789604806 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:13] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789605518 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:14] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789605546 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:14] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789605566 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:40:14] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789606207 yoxwechatbusinessModel::set_user:BEGIN
