[2019-07-26 09:05:03] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=ZWNlMkNQWkx4dTV5OERQeVloWDcvaUNRWnRMdTVLR1BOc0VNYVBnL0lqcENOWWZHUmsxQWMxMDFNTUtGWExJNlROcjN6WEJBMXNZMXhqeEZYVWNTZHVaRkRzNXhWZmRWaEU5RWhFZE8rK2xkQ3c%3D&timestamp=1564103084880 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:16:56] trace  /app/ewei_shopv2_api.php?i=2&r=bargain.act&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103816210 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:16:56] trace  /app/ewei_shopv2_api.php?i=2&r=bargain.act&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103816210 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:17:02] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103821952 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:17:02] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103821952 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:17:02] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103822051 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:17:02] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103822051 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:17:02] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103822304 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:17:02] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103822304 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:17:02] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103822335 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:17:02] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103822335 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:17:03] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103822376 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:17:03] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103822376 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:17:04] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_category&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103823957 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:17:04] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_category&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103823957 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:17:14] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103834203 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:17:14] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103834203 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:17:14] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103834233 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:17:14] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103834233 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:17:14] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103834258 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:17:14] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103834258 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:17:20] trace  /app/ewei_shopv2_api.php?i=2&r=groups&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103840181 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:17:20] trace  /app/ewei_shopv2_api.php?i=2&r=groups&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103840181 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:17:25] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103844733 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:17:25] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103844733 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:17:25] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103844766 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:17:25] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103844766 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:17:25] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103844790 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:17:25] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103844790 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:17:27] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103846903 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:17:27] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103846903 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:17:27] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103847104 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:17:27] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103847104 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:17:27] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103847158 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:17:27] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103847158 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:17:27] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103847202 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:17:27] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103847202 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:17:27] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103847227 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:17:27] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103847227 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:18:06] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103885566 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:18:06] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103885566 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:18:06] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103885587 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:18:06] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103885587 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:18:06] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103885590 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:18:06] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103885590 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:18:06] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103885589 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:18:06] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103885589 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:18:06] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103885580 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:18:06] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103885580 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:18:10] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_category&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103889677 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:18:10] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_category&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103889677 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:18:17] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103896594 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:18:17] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103896594 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:18:17] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103896600 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:18:17] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103896600 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:18:17] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103896597 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:18:17] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103896597 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:18:18] trace  /app/ewei_shopv2_api.php?i=2&r=groups&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103897832 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:18:18] trace  /app/ewei_shopv2_api.php?i=2&r=groups&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103897832 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:18:21] trace  /app/ewei_shopv2_api.php?i=2&r=groups.list&timestamp=1564103900441 category=; page=1; comefrom=wxapp; openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg; mid=; merchid=; authkey=; 
yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:18:21] trace  /app/ewei_shopv2_api.php?i=2&r=groups.list&timestamp=1564103900441 category=; page=1; comefrom=wxapp; openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg; mid=; merchid=; authkey=; 
yoxwechatbusinessModel::set_user:END
[2019-07-26 09:18:23] trace  /app/ewei_shopv2_api.php?i=2&r=groups.order&status=&page=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103903155 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:18:23] trace  /app/ewei_shopv2_api.php?i=2&r=groups.order&status=&page=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103903155 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:18:25] trace  /app/ewei_shopv2_api.php?i=2&r=groups.list&timestamp=1564103905137 category=; page=1; comefrom=wxapp; openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg; mid=; merchid=; authkey=; 
yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:18:25] trace  /app/ewei_shopv2_api.php?i=2&r=groups.list&timestamp=1564103905137 category=; page=1; comefrom=wxapp; openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg; mid=; merchid=; authkey=; 
yoxwechatbusinessModel::set_user:END
[2019-07-26 09:18:28] trace  /app/ewei_shopv2_api.php?i=2&r=groups.goods&timestamp=1564103907462 id=10; comefrom=wxapp; openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg; mid=; merchid=; authkey=; 
yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:18:28] trace  /app/ewei_shopv2_api.php?i=2&r=groups.goods&timestamp=1564103907462 id=10; comefrom=wxapp; openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg; mid=; merchid=; authkey=; 
yoxwechatbusinessModel::set_user:END
[2019-07-26 09:18:31] trace  /app/ewei_shopv2_api.php?i=2&r=groups.goods&timestamp=1564103911055 id=10; comefrom=wxapp; openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg; mid=; merchid=; authkey=; 
yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:18:31] trace  /app/ewei_shopv2_api.php?i=2&r=groups.goods&timestamp=1564103911055 id=10; comefrom=wxapp; openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg; mid=; merchid=; authkey=; 
yoxwechatbusinessModel::set_user:END
[2019-07-26 09:18:34] trace  /app/ewei_shopv2_api.php?i=2&r=groups.goods&timestamp=1564103914008 id=15; comefrom=wxapp; openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg; mid=; merchid=; authkey=; 
yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:18:34] trace  /app/ewei_shopv2_api.php?i=2&r=groups.goods&timestamp=1564103914008 id=15; comefrom=wxapp; openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg; mid=; merchid=; authkey=; 
yoxwechatbusinessModel::set_user:END
[2019-07-26 09:18:37] trace  /app/ewei_shopv2_api.php?i=2&r=groups.goods&timestamp=1564103916438 id=13; comefrom=wxapp; openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg; mid=; merchid=; authkey=; 
yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:18:37] trace  /app/ewei_shopv2_api.php?i=2&r=groups.goods&timestamp=1564103916438 id=13; comefrom=wxapp; openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg; mid=; merchid=; authkey=; 
yoxwechatbusinessModel::set_user:END
[2019-07-26 09:18:39] trace  /app/ewei_shopv2_api.php?i=2&r=groups.order&status=&page=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103919228 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:18:39] trace  /app/ewei_shopv2_api.php?i=2&r=groups.order&status=&page=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103919228 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:18:41] trace  /app/ewei_shopv2_api.php?i=2&r=groups.team&success=&page=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103921150 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:18:41] trace  /app/ewei_shopv2_api.php?i=2&r=groups.team&success=&page=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103921150 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:18:44] trace  /app/ewei_shopv2_api.php?i=2&r=groups&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103924286 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:18:44] trace  /app/ewei_shopv2_api.php?i=2&r=groups&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103924286 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:18:47] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103926991 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:18:47] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103926991 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:18:47] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103927011 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:18:47] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103927011 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:18:48] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103927019 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:18:48] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103927019 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:18:48] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103927020 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:18:48] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103927020 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:18:48] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103927021 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:18:48] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103927021 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:18:57] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=7&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103936682 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:18:57] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=7&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103936682 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:18:57] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&id=7&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103936688 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:18:57] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&id=7&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103936688 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:19:06] trace  /app/ewei_shopv2_api.php?i=2&r=yoxdiy.template_list&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103945721 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:19:06] trace  /app/ewei_shopv2_api.php?i=2&r=yoxdiy.template_list&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103945721 yoxwechatbusinessModel::set_user:END
[2019-07-26 09:19:13] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&id=7&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103953267 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 09:19:13] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&id=7&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564103953267 yoxwechatbusinessModel::set_user:END
